λ,ν,b,rf,tree
0.40393355762604743,0.3358998981112389,0.5820130368723248,0,"(osa:0.0000019819,((((mac:0.1767967037,((Aoff:0.1474759342,peq:0.1845352622):0.0658282008,(zom:0.1720479404,spo:0.1325725655):0.1636594032):0.0501918593):0.3622083140,((((Sacc:0.0297440137,sbi:0.0215207908):0.0125126512,Zmay:0.0243387228):0.0340891495,(sit:0.0324067079,Ecru:0.0383407229):0.0362294396):0.0873159010,oth:0.0341157923):0.0913957807):0.2386136312,lpe:0.0000017036):0.0896562964,Opun:0.0196448073):0.0214143173,ogl:0.0014884560);"
0.6543388156122119,0.19379271082378124,0.6452672859863822,6,"(osa:0.0053005896,((((mac:0.1606432630,(Aoff:0.1241129220,(peq:0.1394636569,(zom:0.1281489029,spo:0.1804892692):0.1139136820):0.0631511927):0.0869858381):0.4279104482,((((Sacc:0.0362683676,(sbi:0.0331231650,Zmay:0.0461305872):0.0112544588):0.0721618257,sit:0.0647704719):0.0269251146,Ecru:0.0286228365):0.1478719077,oth:0.0485372301):0.0891482242):0.2352575670,lpe:0.0134609348):0.0980471437,Opun:0.0190089224):0.0217005679,ogl:0.0019882106);"
0.39704372854809733,0.4677296991864104,0.736519775597299,2,"(osa:0.0043274068,(((((mac:0.2061035684,(zom:0.2166209491,spo:0.1375759614):0.1313908169):0.0273654129,(Aoff:0.2113691878,peq:0.1928943559):0.0530915713):0.4515739791,((((Sacc:0.0253451851,sbi:0.0282200677):0.0067863182,Zmay:0.0352804117):0.0412593495,(sit:0.0374545167,Ecru:0.0587270422):0.0322693754):0.0952520494,oth:0.0641617336):0.1775977245):0.1890866342,lpe:0.0227404017):0.0581618809,Opun:0.0146615262):0.0211538381,ogl:0.0000010956);"
0.29208018353938014,0.19231055829835833,0.6863702822333678,6,"(osa:0.0017247401,((((((mac:0.1321927408,(Aoff:0.1488649703,peq:0.1204079168):0.0784484900):0.0186517617,(zom:0.1456008743,spo:0.1435776385):0.1146069886):0.3659821713,oth:0.0044451883):0.0402837321,((Sacc:0.0256235856,(sbi:0.0114262400,Zmay:0.0311673145):0.0022270416):0.0394324457,(sit:0.0184374397,Ecru:0.0473982166):0.0117077171):0.0503996390):0.1908970774,lpe:0.0243847164):0.0414053471,Opun:0.0086185045):0.0162768650,ogl:0.0000009965);"
0.4797905281753886,0.4709812838781265,0.4869960426824949,4,"(osa:0.0012605366,((((mac:0.1542928066,((Aoff:0.1475181470,(zom:0.1415126817,spo:0.1570551120):0.1636956704):0.0529966072,peq:0.1522602050):0.0902542999):0.4517418304,((((Sacc:0.0297443072,Zmay:0.0382653794):0.0105776733,sbi:0.0224450398):0.0458429030,(sit:0.0378469521,Ecru:0.0483423521):0.0419049672):0.0765210449,oth:0.0642243281):0.0679955419):0.1899257506,lpe:0.0156714998):0.0693306777,Opun:0.0088761810):0.0303699043,ogl:0.0026466350);"
0.501521409645194,0.360158897128091,0.6764806678020859,0,"(osa:0.0026573484,((((mac:0.0934531100,((Aoff:0.1362360138,peq:0.1511145300):0.0611674424,(zom:0.1676882305,spo:0.1409827990):0.0890330629):0.0981847981):0.4047529796,((((Sacc:0.0190268544,sbi:0.0354406473):0.0170024817,Zmay:0.0344013943):0.0589416267,(sit:0.0396044775,Ecru:0.0532622789):0.0159241358):0.1218542816,oth:0.0590805175):0.0668335212):0.1255238011,lpe:0.0164608919):0.1013996729,Opun:0.0092578133):0.0236448056,ogl:0.0026572238);"
0.5085049354339397,0.44936049986541043,0.8593445196960204,0,"(osa:0.0022841503,((((mac:0.1287562645,((Aoff:0.1778748193,peq:0.1380990408):0.0623517758,(zom:0.1167309499,spo:0.1503081043):0.1040009701):0.0994520269):0.3732624755,((((Sacc:0.0267428728,sbi:0.0273006982):0.0161444301,Zmay:0.0218447515):0.0367266231,(sit:0.0429361823,Ecru:0.0366826250):0.0234526401):0.1298161083,oth:0.0215506232):0.0994738373):0.2017888756,lpe:0.0055993319):0.0831028964,Opun:0.0132714369):0.0227335444,ogl:0.0043429780);"
0.24191065708152068,0.3336030567781404,0.15204788893340482,4,"(osa:0.0000010026,((((mac:0.1497252974,((Aoff:0.1409869815,(zom:0.1595015104,spo:0.1072461481):0.1172511671):0.0208571881,peq:0.0921982425):0.0808439158):0.3637297604,((((Sacc:0.0229364119,Zmay:0.0269425438):0.0072346854,sbi:0.0185576892):0.0252726733,(sit:0.0283014301,Ecru:0.0279973148):0.0090967787):0.0438002429,oth:0.0652386684):0.0221945972):0.1884584130,lpe:0.0061995687):0.0483811789,Opun:0.0063901400):0.0256375650,ogl:0.0000010026);"
0.28909827036536434,0.5778656096075745,0.5547598466568885,2,"(osa:0.0015949509,((((mac:0.0779296597,((Aoff:0.1050232010,peq:0.1279868944):0.0958420035,(zom:0.1319353632,spo:0.1265173567):0.1206406455):0.0744993910):0.2410371892,(((((Sacc:0.0138323450,sbi:0.0196869069):0.0045429504,Zmay:0.0264275314):0.0405906680,Ecru:0.0241020912):0.0094187529,sit:0.0164494210):0.0704762300,oth:0.0653144652):0.0714606209):0.1363571173,lpe:0.0195033780):0.0470518729,Opun:0.0081440541):0.0047210961,ogl:0.0015882779);"
1.015635558279843,0.5280928121987604,0.5193999693485349,0,"(osa:0.0067595106,((((mac:0.1004122381,((Aoff:0.0925355848,peq:0.1147505657):0.0540626158,(zom:0.0830685025,spo:0.0935938880):0.0556807714):0.0153462402):0.4159713396,((((Sacc:0.0406322880,sbi:0.0505649906):0.0243905671,Zmay:0.0436409456):0.1172949160,(sit:0.0661999516,Ecru:0.0588794934):0.0458665448):0.2329057688,oth:0.0000016954):0.1299462268):0.4775490101,lpe:0.0000017465):0.1457538280,Opun:0.0227974590):0.0395257696,ogl:0.0038708603);"
0.4757580962729231,0.29592034562654723,0.4149699845526495,4,"(osa:0.0027720005,(((((mac:0.1311033526,((Aoff:0.1504301519,peq:0.1644094645):0.0851971470,(zom:0.1375295120,spo:0.1643253314):0.1042929865):0.0932454339):0.3704807424,oth:0.0259798358):0.0354250401,(((Sacc:0.0188217614,Zmay:0.0431363794):0.0104381347,sbi:0.0151907208):0.0777776717,(sit:0.0432553671,Ecru:0.0559034179):0.0114997571):0.0948649116):0.2497965584,lpe:0.0306561199):0.0675511017,Opun:0.0081063872):0.0310993814,ogl:0.0041958090);"
